Alt,Pressure,Temp,RH,O3_mba,O3_ppbv,O3_column,U,V,Theta,Theta_e,Mixing_Ratio
23.6,30.858999999999998,213.89000000000001,0.0,11.128,3579.388,78.284,-4.662,-6.908,574.753,574.78,0.0
23.7,30.369,214.125,0.0,11.062000000000001,3597.3300000000004,79.658,-4.276,-4.924,577.862,577.87,0.0
23.8,29.9,214.245,0.0,11.176,3704.186,80.785,-4.508,-4.542,580.808,581.12,0.0
23.9,29.429,214.44,0.0,11.07,3741.978,81.516,-4.628,-4.2860000000000005,583.889,584.21,0.0
24.0,28.968,214.32600000000002,0.0,11.39,3873.955,82.25000000000001,-4.2860000000000005,-4.708,586.8000000000001,587.111,0.0
24.1,28.5,214.734,0.0,11.563,4017.159,83.462,-3.8880000000000003,-5.048,589.4580000000001,590.024,0.0
24.2,28.078,214.75,0.0,11.626000000000001,4091.594,84.85600000000001,-2.954,-4.996,592.428,592.8779999999999,0.0
24.3,27.6,214.82999999999998,0.0,11.6,4141.8009999999995,85.824,-3.8040000000000003,-5.388,595.404,595.7679999999999,0.0
24.4,27.2,214.85,0.0,11.763,4243.81,86.756,-3.404,-5.18,598.36,598.592,0.0
24.5,26.76,215.032,0.0,11.7,4263.447999999999,88.166,-4.3420000000000005,-6.494,602.068,602.306,0.0
24.6,26.357,215.418,0.0,11.68,4392.458,89.702,-4.6499999999999995,-6.707999999999999,605.4,605.734,0.0
24.7,25.967,215.67100000000002,0.0,11.693999999999999,4437.88,91.12599999999999,-5.07,-8.186,608.8879999999999,609.1840000000001,0.0
24.8,25.56,215.75,0.0,11.770000000000001,4520.905,92.744,-4.6419999999999995,-7.818,611.286,611.478,0.0
24.9,25.16,215.95,0.0,11.784,4602.208,94.02,-4.638,-6.906,614.776,614.918,0.0
25.0,24.759999999999998,216.17000000000002,0.0,11.706,4668.851000000001,95.34,-4.592,-6.44,618.345,618.608,0.0
25.1,24.355999999999998,216.274,0.0,11.706,4731.918,97.23299999999999,-5.21,-6.48,621.528,621.8050000000001,0.0
25.2,24.0,216.44299999999998,0.0,11.737,4858.868,98.78699999999999,-4.866,-6.239999999999999,624.938,625.24,0.0
25.3,23.6,216.58700000000002,0.0,11.688,4901.8060000000005,100.239,-4.417999999999999,-6.626,628.018,628.22,0.0
25.4,23.229,217.043,0.0,11.612,4910.686,101.81400000000001,-4.792,-6.635999999999999,630.996,631.34,0.0
25.5,22.9,217.096,0.0,11.7,4996.144,103.406,-5.852,-6.7620000000000005,634.284,634.644,0.0
25.6,22.514000000000003,217.25,0.0,11.543999999999999,5065.084,104.8,-6.066,-7.04,637.404,637.8280000000001,0.0
25.7,22.179,217.444,0.0,11.42,5074.87,106.212,-5.936,-7.478,640.925,641.352,0.0
25.8,21.81,217.65,0.0,11.5,5159.82,107.582,-4.248,-6.786,644.4150000000001,644.903,0.0
25.9,21.5,217.878,0.0,11.2,5138.89,109.153,-4.158,-6.926,647.165,647.6850000000001,0.0
26.0,21.189,217.747,0.0,11.2,5178.584,110.624,-4.2940000000000005,-7.338,650.67,651.16,0.0
26.1,20.823999999999998,217.81,0.0,11.08,5214.14,112.95,-4.2379999999999995,-6.128,654.024,654.356,0.0
26.2,20.5,217.77100000000002,0.0,11.058,5292.74,114.48700000000001,-3.312,-6.878,657.085,657.386,0.0
26.3,20.2,217.85,0.0,10.898,5327.4980000000005,116.312,-2.752,-6.93,659.922,660.312,0.0
26.4,19.9,218.0,0.0,10.798,5374.6720000000005,117.96000000000001,-3.11,-5.926,663.4359999999999,663.811,0.0
26.5,19.6,218.056,0.0,10.796000000000001,5455.076,119.254,-2.6719999999999997,-6.084,666.6220000000001,666.9350000000001,0.0
26.6,19.3,218.245,0.0,10.577,5427.035000000001,120.478,-2.41,-6.5,670.365,671.016,0.0
26.7,19.0,218.415,0.0,10.488,5436.335,121.77600000000001,-2.042,-6.082,673.83,674.635,0.0
26.8,18.7,218.541,0.0,10.4,5460.22,124.298,-3.508,-6.135999999999999,677.319,678.16,0.0
26.9,18.4,218.695,0.0,10.3,5528.23,125.86,-4.306,-7.368,680.556,681.02,0.0
27.0,18.12,218.75,0.0,10.350999999999999,5633.848,126.728,-3.712,-7.248,683.668,684.282,0.0
27.1,17.852,218.766,0.0,10.2,5633.682,128.31,-3.5780000000000003,-5.778,686.88,687.562,0.0
27.2,17.6,218.97,0.0,10.092,5692.349999999999,129.78,-4.364,-5.52,691.132,691.764,0.0
27.3,17.3,219.122,0.0,9.9,5713.981,131.085,-2.328,-5.7059999999999995,694.436,694.99,0.0
27.4,17.01,219.24,0.0,9.937,5746.467000000001,131.506,-1.912,-5.702,697.41,698.18,0.0
27.5,16.79,219.13,0.0,9.741,5769.829000000001,132.306,-2.312,-6.193999999999999,700.32,701.486,0.0
27.6,16.5,219.1,0.0,9.520999999999999,5739.169,133.546,-2.476,-6.9399999999999995,703.4,704.136,0.0
27.7,16.26,219.15,0.0,9.373000000000001,5741.076,136.19199999999998,-2.178,-7.4879999999999995,706.6,707.5500000000001,0.0
27.8,16.0,219.322,0.0,9.294,5757.101000000001,137.60399999999998,-2.236,-7.4559999999999995,710.408,711.537,0.0
27.9,15.787999999999998,219.40900000000002,0.0,9.187999999999999,5795.416,138.814,-1.974,-6.664,713.936,714.719,0.0
28.0,15.520999999999999,219.55,0.0,9.1,5797.544,139.528,-2.84,-5.664,717.1070000000001,718.286,0.0
28.1,15.3,219.526,0.0,8.972000000000001,5818.541,140.906,-3.242,-6.223999999999999,720.226,721.6999999999999,0.0
28.2,15.065000000000001,219.49,0.0,8.82,5820.802000000001,142.225,-2.876,-7.056,723.655,724.584,0.0
28.3,14.813,219.508,0.0,8.8,5856.63,143.255,-2.112,-7.136,726.652,727.665,0.0
28.4,14.6,219.791,0.0,8.51,5793.1,144.33499999999998,-2.95,-7.271999999999999,730.406,731.4549999999999,0.0
28.5,14.382000000000001,219.95,0.0,8.49,5791.127,145.635,-2.832,-7.554,733.5559999999999,734.7199999999999,0.0
28.6,14.16,219.898,0.0,8.3,5796.137000000001,146.78,-2.1879999999999997,-8.251999999999999,737.064,738.318,0.0
28.7,13.921,219.87900000000002,0.0,8.2,5858.817999999999,146.876,-1.494,-7.628,740.79,741.799,0.0
28.8,13.71,219.95,0.0,8.171999999999999,5906.21,147.93,-2.574,-6.7540000000000004,743.89,744.852,0.0
28.9,13.5,220.22,0.0,8.105,5924.821,148.56199999999998,-3.578,-5.5,747.872,749.27,0.0
29.0,13.3,220.338,0.0,8.065000000000001,5985.95,148.74,-3.434,-3.926,751.5440000000001,752.714,0.0
29.1,13.1,220.464,0.0,7.9,5935.434,151.0,-3.95,-4.545,755.888,757.868,0.0
29.2,12.9,220.434,0.0,7.8,5986.26,150.332,-3.8919999999999995,-5.215999999999999,759.153,760.524,0.0
29.3,12.7,220.81,0.0,7.648,6027.486,151.00400000000002,-3.242,-5.2379999999999995,762.516,763.88,0.0
29.4,12.5,220.93599999999998,0.0,7.5,6020.89,148.616,-3.362,-6.055999999999999,766.178,767.67,0.0
29.5,12.306000000000001,220.956,0.0,7.478,6070.932,146.78,-3.1189999999999998,-7.579999999999998,770.091,771.635,0.0
29.6,12.132000000000001,221.05,0.0,7.351999999999999,6060.854,152.084,-2.0159999999999996,-6.475999999999997,773.74,775.2719999999999,0.0
29.7,11.950999999999999,221.042,0.0,7.25,6065.57,152.084,-2.138,-5.408999999999998,777.7139999999999,779.375,0.0
29.8,11.8,221.158,0.0,7.1,6083.19,149.43200000000002,-2.272,-7.227999999999999,781.404,782.886,0.0
29.9,11.6,221.45,0.0,7.15,6095.23,149.43200000000002,-2.576,-9.297999999999998,786.5350000000001,788.2379999999999,0.0
30.0,11.4,221.466,0.0,6.988,6054.222,148.10600000000002,-3.6069999999999998,-10.859,789.564,791.584,0.0
30.1,11.243,221.803,0.0,6.9,6095.13,152.747,-3.407,-10.288,792.796,796.03,0.0
30.2,11.1,222.049,0.0,6.76,6090.91,158.97,-2.5469999999999997,-10.042,797.769,800.8539999999999,0.0
30.3,10.9,222.14000000000001,0.0,6.7,6077.74,159.132,-2.849,-10.068999999999999,801.005,804.58,0.0
30.4,10.71,222.35,0.0,6.57,5981.31,159.31,-1.888,-8.668999999999999,805.493,808.928,0.0
30.5,10.6,222.442,0.0,6.344,5859.848,159.185,-1.264,-9.675,807.82,812.5780000000001,0.0
30.6,10.4,222.8,0.0,6.275,5849.110000000001,158.97,-1.51,-10.842999999999998,813.454,816.261,0.0
30.7,10.29,223.076,0.0,6.15,5893.855,161.77,-1.2209999999999999,-9.215,819.63,821.236,0.0
30.8,10.1,223.255,0.0,6.2,6055.1320000000005,161.61,-0.6779999999999999,-9.837,823.297,825.104,0.0
30.9,9.98,223.346,0.0,6.1,6057.052000000001,160.98600000000002,-0.285,-9.416,827.029,829.516,0.0
31.0,9.8,223.404,0.0,6.0,6056.59,160.701,-1.581,-8.472,829.9159999999999,833.207,0.0
31.1,9.674,223.42,0.0,5.87,6008.101,160.22799999999998,-2.4479999999999995,-10.575,834.7719999999999,837.585,0.0
31.2,9.5,223.682,0.0,5.74,6000.0,160.412,-2.286,-12.608999999999998,838.513,841.0640000000001,0.0
31.3,9.4,223.784,0.0,5.6,5952.9,158.97,-3.5469999999999997,-13.939999999999998,842.565,846.3199999999999,0.0
31.4,9.2,223.799,0.0,5.5200000000000005,5978.26,158.97,-3.985,-14.842999999999998,847.604,849.736,0.0
31.5,9.1,224.059,0.0,5.6,5970.7,158.97,-3.7969999999999997,-14.327999999999998,851.7230000000001,854.3100000000001,0.0
31.6,8.996,224.24,0.0,5.5040000000000004,5954.322,158.97,-4.97,-12.925999999999998,856.115,859.298,0.0
31.7,8.8,224.164,0.0,5.36,5967.784000000001,158.97,-6.1129999999999995,-11.424,859.311,863.312,0.0
31.8,8.7,224.37,0.0,5.3,5940.0560000000005,158.97,-6.072,-10.269999999999998,862.76,869.512,0.0
31.9,8.6,224.255,0.0,5.22,5984.446,158.988,-6.51,-10.471,867.535,872.4019999999999,0.0
32.0,8.4,224.19,0.0,5.1000000000000005,5921.662,158.97,-6.981,-10.988,871.432,874.842,0.0
32.1,8.3,224.181,0.0,4.964,5840.327,158.97,-5.629,-12.295,876.48,879.9680000000001,0.0
32.2,8.2,224.18,0.0,4.745,5731.71,158.97,-4.76,-13.37,880.22,883.837,0.0
32.3,8.1,224.5,0.0,4.68,5689.28,158.97,-4.83,-14.39,882.93,886.525,0.0
32.4,7.9239999999999995,224.61,0.0,4.593999999999999,5700.512,158.97,-4.89,-12.71,887.506,890.865,0.0
32.5,7.8,224.43,0.0,4.52,5708.532,158.414,-5.15,-11.54,891.5799999999999,894.905,0.0
32.6,7.7,224.456,0.0,4.408,5714.29,157.302,-7.43,-11.75,896.287,899.312,0.0
32.7,7.6,224.55,0.0,4.4,5657.89,155.078,-6.59,-11.6,900.5129999999999,906.444,0.0
32.8,7.5,225.01,0.0,4.3,5731.382,155.078,-7.58,-12.55,906.73,910.788,0.0
32.9,7.4,225.23,0.0,4.2,5675.68,158.97,-7.57,-15.54,910.5,915.131,0.0
33.0,7.222,225.34,0.0,4.19,5752.872,158.97,-5.168,-18.932,914.126,917.508,0.0
33.1,7.105,225.28,0.0,4.2,5752.064,157.858,-4.909,-21.238,917.175,921.782,0.0
33.2,7.0,225.958,0.0,4.14,5815.895,157.302,-4.070999999999999,-22.007,922.46,926.1419999999999,0.0
33.3,6.9,226.65,0.0,4.123,5855.530000000001,155.634,-4.933999999999998,-21.215,928.75,932.29,0.0
33.4,6.8,226.613,0.0,4.008,5758.004,154.522,-6.191999999999999,-20.697999999999997,934.172,936.972,0.0
33.5,6.7,226.67,0.0,3.94,5768.866,150.006,-6.694,-19.819999999999997,939.1949999999999,942.346,0.0
33.6,6.6,227.268,0.0,3.85,5707.649,153.966,-5.915,-20.451999999999998,944.006,948.53,0.0
33.7,6.5,227.81,0.0,3.8,5757.58,143.198,-6.935,-19.698999999999998,947.87,951.458,0.0
33.8,6.4,227.686,0.0,3.6950000000000003,5664.068,135.60999999999999,-8.066,-19.414,951.85,957.72,0.0
33.9,6.3,227.86599999999999,0.0,3.564,5500.716,134.974,-9.644,-20.981999999999996,956.592,959.854,0.0
34.0,6.255,227.393,0.0,3.447,5268.969,135.417,-10.572000000000001,-21.358,959.2629999999999,966.039,0.0
34.1,6.152,227.154,0.0,3.396,5281.676,135.58,-10.335999999999999,-22.23,963.126,969.2,0.0
34.2,6.084,227.69,0.0,3.19,5050.4,134.665,-8.93,-22.827999999999996,968.636,975.28,0.0
34.3,5.997,228.29,0.0,3.08,5000.0,134.005,-8.02,-22.518,974.283,984.098,0.0
34.4,5.9,228.458,0.0,3.1,5100.394,132.574,-6.656,-21.828,979.77,985.231,0.0
34.5,5.8,227.95999999999998,0.0,3.1,5243.53,135.91299999999998,-6.792999999999999,-17.592,983.567,991.11,0.0
34.6,5.7,227.434,0.0,3.0,5106.834,147.68,-7.007,-19.738,987.01,995.625,0.0
34.7,5.6,228.508,0.0,3.0,5139.21,140.906,-8.157,-19.973,995.499,1003.014,0.0
34.8,5.51,229.195,0.0,2.9,5002.9,136.39,-8.39,-20.92,1002.612,1011.59,0.0
34.9,5.5,229.48,0.0,2.7520000000000002,4826.32,154.454,-8.482999999999999,-21.877,1006.15,1015.6329999999999,0.0
35.0,5.4,229.655,0.0,2.73,4848.68,145.422,-11.752,-22.421999999999997,1010.081,1022.39,0.0
