Alt,Pressure,Temp,RH,O3_mba,O3_ppbv,O3_column,U,V,Theta,Theta_e,Mixing_Ratio
20.9,47.8,210.034,1.0,8.7,1820.754,59.796,-2.256000000000001,2.251999999999999,498.66,498.678,0.0
21.0,47.026,210.25,1.0,8.73,1848.48,61.126,-2.5180000000000002,1.208,501.302,501.342,0.0
21.1,46.286,210.368,1.0,8.818,1893.344,61.993,-1.2760000000000002,0.9679999999999999,503.96000000000004,503.94399999999996,0.0
21.2,45.538,210.72799999999998,1.0,8.986,1952.892,63.233999999999995,-1.8460000000000003,-0.08200000000000007,507.226,507.21,0.0
21.3,44.8,211.05,1.0,9.106,2031.626,64.58,-1.818,0.39999999999999936,510.142,510.02200000000005,0.0
21.4,44.098,211.242,1.0,9.293,2097.685,65.753,-1.6760000000000004,0.47999999999999965,513.186,513.084,0.0
21.5,43.4,211.55,1.0,9.446,2181.34,66.998,-1.2300000000000004,-0.10400000000000018,515.94,515.884,0.0
21.6,42.7,211.674,1.0,9.665,2254.299,68.04,-1.0720000000000003,-1.162,519.054,519.0880000000001,0.0
21.7,42.03,211.916,1.0,9.738,2318.078,69.273,-1.430000000000001,-0.7560000000000001,521.83,521.744,0.0
21.8,41.367999999999995,212.16799999999998,1.0,9.919,2384.098,70.496,-2.082,0.29599999999999965,524.5780000000001,524.67,0.0
21.9,40.7,212.344,1.0,10.059000000000001,2457.543,71.6,-2.0060000000000002,0.07599999999999939,527.436,527.538,0.0
22.0,40.05,212.54500000000002,1.0,10.307,2560.645,72.533,-2.4160000000000013,-0.35600000000000015,530.535,530.414,0.0
22.1,39.4,212.654,1.0,10.431999999999999,2641.438,73.548,-2.754000000000001,0.06999999999999904,533.462,533.514,0.0
22.2,38.8,212.794,1.0,10.604,2734.728,75.169,-2.414,0.27799999999999975,536.134,536.15,0.0
22.3,38.19,212.994,1.0,10.822,2825.994,76.356,-2.4760000000000004,-0.47200000000000025,539.214,539.138,0.0
22.4,37.568,213.259,1.0,10.9,2891.0319999999997,77.72,-3.216,-1.1420000000000006,542.518,542.575,0.0
22.5,36.97,213.459,1.0,11.078,2976.3430000000003,79.28,-2.7460000000000004,-2.398,545.406,545.495,0.0
22.6,36.39,213.65,1.0,11.04,3020.48,80.63,-3.0140000000000002,-2.7100000000000004,548.21,548.242,0.0
22.7,35.81,213.85,1.0,11.2,3095.205,82.18199999999999,-2.5080000000000005,-2.1740000000000004,551.503,551.558,0.0
